Date,GCM,Deficit in, AET in, soil_water in, runoff in, rain in, accumswe in, PET in 
1987-08-22,gridmet.historical,0.06692913385826772,0.1141732283464567,4.165354330708661,0.0,0.06299212598425198,0.0,0.1811023622047244
1987-08-23,gridmet.historical,0.0905511811023622,0.06692913385826772,4.0984251968503935,0.0,0.0,0.0,0.16141732283464566
1987-08-24,gridmet.historical,0.08267716535433071,0.05905511811023623,4.039370078740157,0.0,0.0,0.0,0.1456692913385827
1987-08-25,gridmet.historical,0.07874015748031496,0.05511811023622047,3.9803149606299213,0.0,0.0,0.0,0.1377952755905512
1987-08-26,gridmet.historical,0.05511811023622047,0.10236220472440946,3.94488188976378,0.0,0.06299212598425198,0.0,0.15354330708661418
1987-08-27,gridmet.historical,0.043307086614173235,0.14173228346456693,3.913385826771654,0.0,0.11023622047244094,0.0,0.18503937007874016
1987-08-28,gridmet.historical,0.0,0.18503937007874016,4.0511811023622055,0.0,0.3228346456692913,0.0,0.18503937007874016
1987-08-29,gridmet.historical,0.08267716535433071,0.07874015748031496,3.992125984251969,0.0,0.01968503937007874,0.0,0.16535433070866143
1987-08-30,gridmet.historical,0.05511811023622047,0.08661417322834647,3.9527559055118116,0.0,0.047244094488188976,0.0,0.1377952755905512
1987-08-31,gridmet.historical,0.0,0.14960629921259844,4.066929133858268,0.0,0.26377952755905515,0.0,0.14960629921259844
1987-09-01,gridmet.historical,0.08661417322834647,0.06299212598425198,4.0078740157480315,0.0,0.0,0.0,0.14960629921259844
1987-09-02,gridmet.historical,0.08267716535433071,0.05905511811023623,3.9488188976377954,0.0,0.0,0.0,0.14173228346456693
1987-09-03,gridmet.historical,0.08661417322834647,0.05905511811023623,3.8897637795275593,0.0,0.0,0.0,0.14960629921259844
1987-09-04,gridmet.historical,0.0,0.13385826771653545,3.956692913385827,0.0,0.20078740157480315,0.0,0.13385826771653545
1987-09-05,gridmet.historical,0.0,0.12598425196850396,5.118110236220473,0.0,1.2874015748031498,0.0,0.12598425196850396
1987-09-06,gridmet.historical,0.0,0.14960629921259844,5.484251968503938,0.0,0.515748031496063,0.0,0.14960629921259844
1987-09-07,gridmet.historical,0.0,0.15354330708661418,5.834645669291339,0.0,0.5,0.0,0.15354330708661418
1987-09-08,gridmet.historical,0.0,0.14960629921259844,6.0078740157480315,0.0,0.3228346456692913,0.0,0.14960629921259844
1987-09-09,gridmet.historical,0.0,0.15354330708661418,6.181102362204725,0.0,0.3267716535433071,0.0,0.15354330708661418
1987-09-10,gridmet.historical,0.0,0.15354330708661418,6.188976377952756,0.0,0.16141732283464566,0.0,0.15354330708661418
1987-09-11,gridmet.historical,0.0,0.14960629921259844,6.224409448818898,0.0,0.18503937007874016,0.0,0.14960629921259844
1987-09-12,gridmet.historical,0.0,0.14960629921259844,6.775590551181103,0.0,0.7047244094488189,0.0,0.14960629921259844
